Thursday/Czwartek,27.04.17,424,438,156,61,"6,87","22,0","104,5",4599,365,10 500,8 200,69,"0,58",833,123,15,10 500,8 200,"0,8",1 026,,,281,,"15,9",,,"34,1","27,10",
Friday/Piątek,28.04.17,,,160,59,"5,52","22,0",,,,11 800,9 200,70,,834,,,11 800,9 200,"0,8",568,,,151,"142,2","56,6",8,"0,8","28,5","25,60",
Saturday/Sobota,29.04.17,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,30.04.17,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,01.05.17,133,473,151,96,,,,,,,,76,"0,59",,,,,,,,,,,,,,,,,
Tuesday/Wtorek,02.05.17,523,482,126,56,"5,55",,"138,1",6078,,12 600,9 800,70,"0,54",,45,10,12 600,9 800,,1 067,,,94,,"3,7",,,"21,5","17,50",
Wednesday/Środa,03.05.17,389,497,73,61,"4,98",,"99,4",4372,,8 800,5 100,59,"0,44",,,,8 800,5 100,,,,,,,,,,,,
Thursday/Czwartek,04.05.17,572,499,106,48,"7,14",,"118,0",5192,749,10 400,9 500,70,"0,52",1 500,54,16,10 400,9 500,"1,5",305,,,108,,"3,4",,,"31,1","21,70",
Friday/Piątek,05.05.17,,470,120,56,"8,70",,"106,9",4704,753,10 000,8 200,76,"0,60",1 600,42,10,10 000,8 200,"1,6",721,,,90,"63,1","7,3",25,"1,9","22,0","12,60",
Saturday/Sobota,06.05.17,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,07.05.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,08.05.17,539,487,157,41,"6,76",,"74,2",3264,122,6 700,4 000,65,"0,49",250,35,,6 700,4 000,"0,3",610,,,71,"43,2","2,6",27,"0,8",,"9,60",
Tuesday/Wtorek,09.05.17,519,433,120,47,"6,21",,"84,6",3724,346,8 600,6 900,76,"0,65",800,34,7,8 600,6 900,"0,8",541,,,79,,"1,6",,,"17,1","11,60",
Wednesday/Środa,10.05.17,667,499,109,58,"6,41","21,7","155,4",6839,1123,13 700,9 800,85,"0,63",2 250,73,12,13 700,9 800,"2,3",1 857,,,147,,"3,2",11,"1,3","24,5","16,60",
Thursday/Czwartek,11.05.17,339,463,113,77,"5,26",,"143,1",6297,1158,13 600,8 900,87,"0,69",2 500,64,13,13 600,8 900,"2,5",2 079,,,138,,"51,2",,,"27,5","15,90",
Friday/Piątek,12.05.17,,427,56,63,"5,55",,"144,7",6365,2029,14 900,8 400,87,"0,76",4 750,68,10,14 900,8 400,"4,8",1 968,,,159,"137,1","49,1",21,"0,9","23,2","15,80",
Saturday/Sobota,13.05.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,14.05.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,15.05.17,513,452,101,61,"5,09","22,9","97,6",4294,1055,9 500,4 400,81,"0,66",2 333,41,8,9 500,4 400,"2,3",272,,,90,"71,9","31,2",18,"0,1","17,3","9,70",
Tuesday/Wtorek,16.05.17,367,419,93,68,"6,13","22,3","96,2",4232,140,10 100,7 100,89,"0,79",333,,15,10 100,7 100,"0,3",610,,,,,"44,9",,,"35,6","26,30",
Wednesday/Środa,17.05.17,754,533,65,62,"6,00","23,6","98,1",4316,666,8 100,7 500,93,"0,65",1 250,130,17,8 100,7 500,"1,3",347,,,244,,"2,7",7,"0,5","31,7","2,12",
Thursday/Czwartek,18.05.17,344,444,54,88,"5,66",,"81,7",3596,,8 100,6 800,96,"0,80",,,,8 100,6 800,,1 046,,,,,"1,5",,,,,
Friday/Piątek,19.05.17,,449,85,77,"5,70",,"165,2",7271,192,16 200,7 200,82,"0,67",428,181,8,16 200,7 200,"0,4",665,,,404,"397,5","3,4",1,"6,0","17,5","6,20",
Saturday/Sobota,20.05.17,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,21.05.17,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,22.05.17,441,430,121,52,"6,17",,"122,0",5370,573,12 500,5 700,68,"0,59",1 333,35,,12 500,5 700,"1,3",624,,,81,"73,6","14,5",7,"0,4",,"10,50",
Tuesday/Wtorek,23.05.17,655,478,156,53,"6,19",,"102,0",4489,573,9 400,6 100,77,"0,60",1 200,30,11,9 400,6 100,"1,2",222,,,62,,"3,0",,,"22,5","10,90",
Wednesday/Środa,24.05.17,473,533,113,74,"6,40",,"179,2",7885,2797,14 800,6 700,84,"0,59",5 250,53,7,14 800,6 700,"5,3",1 150,,,99,"91,8","1,6",7,"0,2","13,6","6,50",
Thursday/Czwartek,25.05.17,438,455,95,67,"4,90",,"167,5",7371,2366,16 200,5 300,69,"0,56",5 200,58,7,16 200,5 300,"5,2",887,,,127,,"3,6",,,"15,7","12,00",
Friday/Piątek,26.05.17,,391,96,65,"5,20",,"140,5",6181,2191,15 800,6 600,78,"0,73",5 600,53,4,15 800,6 600,"5,6",1 109,,,136,"121,9","1,5",14,"0,1","9,8","4,00",
Saturday/Sobota,27.05.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,28.05.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,29.05.17,508,463,115,55,"5,36",,"106,3",4678,1235,10 100,6 000,75,"0,60",2 666,57,13,10 100,6 000,"2,7",444,,,124,"82,9","17,9",41,"0,1","27,0","16,40",
Tuesday/Wtorek,30.05.17,549,489,103,60,"5,83","25,4","197,8",8704,3056,17 800,6 100,75,"0,57",6 250,56,6,17 800,6 100,"6,3",762,,,115,,"2,0",,,"11,7","6,50",
Wednesday/Środa,31.05.17,612,598,72,67,,"25,1","126,3",5558,149,9 300,5 400,85,"0,53",250,60,9,9 300,5 400,"0,3",139,,,100,"95,7","63,5",4,"0,3","15,2","7,20",
Thursday/Czwartek,01.06.17,574,574,102,69,,"25,0","106,9",4704,,8 200,7 000,92,"0,59",,81,10,8 200,7 000,,485,,,142,,"49,7",,,"18,1","6,10",
Friday/Piątek,02.06.17,,538,102,69,,"25,9",,,,,,85,"0,58",,,,,,,,,,,,,,,,,
Saturday/Sobota,03.06.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,04.06.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,05.06.17,776,694,147,63,"5,88","25,2","135,6",5965,3295,8 600,3 500,77,"0,41",4 750,39,11,8 600,3 500,"4,8",1 497,,,56,"9,9","14,0",3,"0,1","16,3","9,80",
Tuesday/Wtorek,06.06.17,874,727,113,73,,"27,5",,,,,,89,"0,45",,,,,,,,,,,,,,,,,
Wednesday/Środa,07.06.17,398,605,113,90,,"27,0",,,,,,90,"0,55",,,,,,,,,,,,,,,,,
Thursday/Czwartek,08.06.17,651,547,53,66,"6,07","28,4","109,4",4815,2955,8 800,4 200,77,"0,52",5 400,62,11,8 800,4 200,"5,4",1 765,,,114,,"0,8",,,"20,1","11,80",
Friday/Piątek,09.06.17,,540,92,78,"4,97","27,7","168,1",7398,2565,13 700,8 000,84,"0,57",4 750,13,7,13 700,8 000,"4,8",568,,,24,"3,5","0,8",20,"0,5","12,9","8,14",
Saturday/Sobota,10.06.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,11.06.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,12.06.17,552,504,145,55,,"27,1","79,0",3478,,6 900,2 700,59,"0,44",,,,6 900,2 700,,,,,,,,,,,,
Tuesday/Wtorek,13.06.17,609,588,128,61,,"27,4","139,0",6115,2548,10 400,3 200,68,"0,43",4 333,116,8,10 400,3 200,"4,3",1 358,,,198,,"7,4",,,"13,8","10,49",
Wednesday/Środa,14.06.17,612,564,107,63,,"27,2","143,6",6317,423,11 200,4 400,75,"0,49",750,168,17,11 200,4 400,"0,8",596,,,297,"286,7","3,1",9,"1,3","29,7","20,00",
Thursday/Czwartek,15.06.17,402,552,77,69,,"28,1",,,,,,60,"0,40",,,,,,,,,,,,,,,,,
Friday/Piątek,16.06.17,464,480,93,51,"5,70","27,8","148,4",6528,840,13 600,6 400,68,"0,52",1 750,50,17,13 600,6 400,"1,8",513,,,105,"96,9","1,6",7,"1,4","34,8","15,40",
Saturday/Sobota,17.06.17,134,,,49,,"28,8",,,,,,63,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,18.06.17,-130,,,65,,"28,8",,,,,,69,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,19.06.17,606,540,169,50,"7,03","26,1","81,0",3564,,6 600,3 100,65,"0,44",750,69,7,6 600,3 100,"0,8",305,,,127,,"41,5",13,"2,2","13,1","9,20",
Tuesday/Wtorek,20.06.17,665,583,247,58,"5,06","29,9",,,,10 500,9 000,75,"0,47",2 000,,,10 500,9 000,"2,0",596,,,165,,"15,2",,,"46,3","28,80",
Wednesday/Środa,21.06.17,495,551,241,67,"5,96","31,2",,,,8 800,4 500,74,"0,50",4 333,,,8 800,4 500,"4,3",236,,,119,,"36,9",9,"0,5","36,0","19,60",
Thursday/Czwartek,22.06.17,586,590,240,61,"5,70","29,5",,,,11 400,6 200,73,"0,46",3 300,,,11 400,6 200,"3,3",1 691,,,172,,"29,2",,,"25,3","19,70",
Friday/Piątek,23.06.17,304,427,155,60,"5,90","30,6",,,,10 900,5 300,65,"0,56",4 500,,,10 900,5 300,"4,5",735,,,87,"85,4","23,8",1,"0,6","28,1","17,90",
Saturday/Sobota,24.06.17,315,,,46,,"29,7",,,,,,63,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,25.06.17,0,200,78,83,,"31,0",,,,,,85,"1,57",,,,,,,,,,,,,,,,,
Monday/Poniedziałek,26.06.17,411,473,184,59,"7,00","29,7",,,,3 400,2 700,65,"0,51",2 000,,,3 400,2 700,"2,0",180,,,142,"140,3","97,2",1,"0,7","12,6","8,60",
Tuesday/Wtorek,27.06.17,,523,156,52,"5,44","29,5",,,,7 800,3 600,69,"0,49",2 000,,,7 800,3 600,"2,0",1 247,,,153,,"5,6",,,"16,5","10,45",
Wednesday/Środa,21.06.17,,,,,"5,24",,,,,14 467,6 866,,,,,,8 078,5 132,,,,,,,,,,,,
Thursday/Czwartek,22.06.17,,,,,"5,25",,,,,14 522,6 891,,,,,,8 064,5 151,,,,,,,,,,,,
